customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01224,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.03,1334.61,Yes
CUST-01225,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),70.13,5047.39,No
CUST-01226,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,57.91,4010.48,Yes
CUST-01227,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,86.91,4755.45,No
CUST-01228,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,56.86,807.0,Yes
CUST-01229,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.18,1591.33,No
CUST-01230,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.01,1036.51,Yes
CUST-01231,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.01,139.34,No
CUST-01232,Female,0,No,Yes,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.31,178.05,Yes
CUST-01233,Male,1,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.36,681.9,No
CUST-01234,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),77.8,4140.55,No
CUST-01235,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.35,1090.16,No
CUST-01236,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.03,4403.81,Yes
CUST-01237,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.24,4671.92,No
CUST-01238,Female,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.47,3660.46,No
CUST-01239,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,986.09,No
CUST-01240,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.92,5095.49,No
CUST-01241,Male,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,50.73,2167.53,No
CUST-01242,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),75.25,2184.24,No
CUST-01243,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.26,2180.78,No
CUST-01244,Male,1,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.13,1570.92,No
CUST-01245,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89.29,2573.26,Yes
CUST-01246,Female,1,No,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.03,4440.65,No
CUST-01247,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.98,137.37,Yes
CUST-01248,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,82.07,4653.94,Yes
CUST-01249,Female,1,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.84,2707.95,No
CUST-01250,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,74.38,1619.52,Yes
CUST-01251,Male,1,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.68,2003.65,No
CUST-01252,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,77.08,1729.31,Yes
CUST-01253,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,76.21,3701.98,Yes
CUST-01254,Female,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.2,736.31,No
CUST-01255,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.32,1620.4,Yes
CUST-01256,Female,1,Yes,No,36,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,41.67,1498.55,No
CUST-01257,Female,1,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,58.53,1025.55,No
CUST-01258,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),72.51,4137.82,No
CUST-01259,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.46,819.76,Yes
CUST-01260,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.04,3859.62,Yes
CUST-01261,Male,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),72.39,2804.08,No
CUST-01262,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.11,354.42,No
CUST-01263,Male,0,Yes,No,50,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.33,3001.24,No
CUST-01264,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,58.63,3598.79,No
CUST-01265,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,68.81,1483.44,No
CUST-01266,Male,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.93,994.7,No
CUST-01267,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,66.16,3076.66,No
CUST-01268,Female,0,Yes,No,71,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.38,4170.3,No
CUST-01269,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,49.39,2142.91,No
CUST-01270,Female,0,No,No,64,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.08,4916.45,No
CUST-01271,Female,0,No,No,18,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.04,1624.04,No
CUST-01272,Female,0,No,No,13,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.6,969.43,Yes
CUST-01273,Male,1,No,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),73.22,1000.79,No
CUST-01274,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.26,1279.19,Yes
CUST-01275,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,49.81,217.14,No
CUST-01276,Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,77.9,3113.46,Yes
CUST-01277,Male,1,No,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),53.0,1498.62,No
CUST-01278,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.61,4475.1,No
CUST-01279,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.14,1547.31,No
CUST-01280,Female,0,No,Yes,33,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,52.46,1665.34,No
CUST-01281,Female,0,Yes,Yes,10,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.44,558.01,Yes
CUST-01282,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,84.31,4841.97,No
CUST-01283,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,70.92,1758.8,No
CUST-01284,Male,1,No,Yes,39,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),45.41,1807.15,No
CUST-01285,Male,0,No,No,16,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,66.81,1090.03,No
CUST-01286,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.99,3803.65,No
CUST-01287,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,612.29,No
CUST-01288,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.65,961.7,No
CUST-01289,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.73,1861.8,No
CUST-01290,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),74.14,2408.06,Yes
CUST-01291,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,62.03,3915.92,No
CUST-01292,Male,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,47.21,2101.13,No
CUST-01293,Female,0,No,No,53,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.6,2929.88,Yes
CUST-01294,Male,0,No,No,61,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,59.0,3642.81,No
CUST-01295,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),67.53,3315.97,No
CUST-01296,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,65.14,1717.25,No
CUST-01297,Male,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),67.45,1729.08,No
CUST-01298,Male,1,No,Yes,3,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.23,232.25,Yes
CUST-01299,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,61.15,2486.5,No
CUST-01300,Female,0,No,Yes,65,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.16,4308.43,No
CUST-01301,Male,1,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),58.19,1934.26,Yes
CUST-01302,Female,1,No,Yes,53,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),54.12,2882.13,No
CUST-01303,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.3,2430.5,No
CUST-01304,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.66,1933.73,No
CUST-01305,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.83,2097.41,Yes
CUST-01306,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.29,4061.88,No
CUST-01307,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.25,416.83,No
CUST-01308,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.95,1191.03,No
CUST-01309,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.75,1679.74,Yes
CUST-01310,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.31,1797.59,Yes
CUST-01311,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.81,2134.53,Yes
CUST-01312,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.72,845.49,No
CUST-01313,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,780.41,No
CUST-01314,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.18,334.78,Yes
CUST-01315,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.39,103.07,Yes
CUST-01316,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),86.17,396.06,No
CUST-01317,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.83,1072.38,No
CUST-01318,Female,1,Yes,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.55,1279.69,Yes
CUST-01319,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.68,1143.83,Yes
CUST-01320,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),64.29,3823.6,No
CUST-01321,Female,1,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.51,1572.61,No
CUST-01322,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,62.58,1231.0,Yes
CUST-01323,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.07,4425.58,No
CUST-01324,Female,1,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,64.94,3423.98,Yes
CUST-01325,Male,0,No,No,55,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,51.35,2820.07,Yes
CUST-01326,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,76.6,2972.97,Yes
CUST-01327,Male,0,Yes,Yes,36,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,80.51,2923.81,No
CUST-01328,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),52.09,3011.49,No
CUST-01329,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.1,840.24,Yes
CUST-01330,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,61.46,61.31,Yes
CUST-01331,Female,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.25,463.25,Yes
CUST-01332,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.31,1784.66,Yes
CUST-01333,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.95,3473.9,Yes
CUST-01334,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.11,620.51,No
CUST-01335,Female,0,No,No,60,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,52.17,3172.19,No
CUST-01336,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.41,1221.8,No
CUST-01337,Male,0,No,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,50.74,2858.85,No
CUST-01338,Female,0,No,No,65,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.62,4321.06,No
CUST-01339,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.93,3608.62,Yes
CUST-01340,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,37.73,482.65,Yes
CUST-01341,Male,1,No,No,46,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.97,2893.34,No
CUST-01342,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.08,5292.22,Yes
CUST-01343,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),67.29,2099.35,No
CUST-01344,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.38,3056.3,No
CUST-01345,Male,1,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.19,1558.52,No
CUST-01346,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,39.38,561.27,No
CUST-01347,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.51,4434.34,Yes
CUST-01348,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,62.18,4353.21,No
CUST-01349,Female,0,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,1320.98,No
CUST-01350,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.97,1020.29,No
CUST-01351,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,80.0,2359.06,No
CUST-01352,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.43,1648.27,No
CUST-01353,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.9,2126.2,Yes
CUST-01354,Female,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.88,6113.06,No
CUST-01355,Female,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),71.96,785.56,Yes
CUST-01356,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,48.3,2232.96,Yes
CUST-01357,Female,0,No,No,69,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,42.52,2902.48,No
CUST-01358,Male,0,Yes,Yes,36,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.18,2373.12,No
CUST-01359,Female,0,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.18,1263.84,No
CUST-01360,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.58,1428.86,No
CUST-01361,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),57.77,3151.29,No
CUST-01362,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),53.52,1959.95,No
CUST-01363,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.28,2740.2,No
CUST-01364,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,64.91,1488.77,Yes
CUST-01365,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),63.66,2378.24,No
CUST-01366,Female,0,No,No,62,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,72.02,4566.58,No
CUST-01367,Male,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.14,1804.01,No
CUST-01368,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.32,226.64,Yes
CUST-01369,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.03,542.81,Yes
CUST-01370,Female,1,Yes,No,39,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.11,1652.07,No
CUST-01371,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),61.9,1015.24,No
CUST-01372,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),58.24,169.59,No
CUST-01373,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),68.02,1285.55,No
CUST-01374,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,76.68,66.04,Yes
CUST-01375,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.24,977.73,No
CUST-01376,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.74,2984.22,Yes
CUST-01377,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.24,1094.24,Yes
CUST-01378,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.17,941.91,No
